"","model","sex","age.n","year","week","date","time","exposures","observed.deaths","expected.deaths","expected.deaths.qlo","expected.deaths.qhi","observed.mx","observed.log.mx","excess.deaths.avg","excess.deaths.qlo","excess.deaths.qhi","cum.excess.deaths.avg","cum.excess.deaths.qlo","cum.excess.deaths.qhi"
"727","glm.serfling","m",0,2020,16,2020-04-13,536,105600.530204569,31,37.2870717484072,26,50,0.000293559132136429,-3.53230440489705,-6.265,-18,5,-23.262,-54,8
"728","glm.serfling","m",0,2020,17,2020-04-20,537,105607.952879086,42,37.3289532612079,26,50,0.000397697321603112,-3.40044733387423,4.597,-8,16,-18.665,-53,14
"729","glm.serfling","m",0,2020,18,2020-04-27,538,105615.427577911,35,37.3579324475905,26,50,0.000331390979543977,-3.47965931724315,-2.251,-14,9,-20.916,-56,14
"730","glm.serfling","m",0,2020,19,2020-05-04,539,105622.956325629,29,37.3648607497242,26,50,0.000274561525342984,-3.5613603210757,-8.69,-22,3,-29.606,-66,7
"731","glm.serfling","m",0,2020,20,2020-05-11,540,105630.541146819,45,37.3417203083101,26,50,0.000426013154069267,-3.37057699091723,7.22,-6,18,-22.386,-61,16
"732","glm.serfling","m",0,2020,21,2020-05-18,541,105638.184066066,38,37.2822334062853,26,50,0.000359718413715204,-3.44403733040439,0.557,-11.025,11,-21.829,-62,17
"733","glm.serfling","m",0,2020,22,2020-05-25,542,105645.887107951,30,33.882500886264,23,46,0.000283967514696955,-3.54673133951211,-3.507,-15,7,-25.336,-67,18
"734","glm.serfling","m",0,2020,23,2020-06-01,543,105653.652297057,31,37.040705494933,26,49,0.000293411532171553,-3.53252282075843,-5.926,-18,5,-31.262,-73,11.05
"735","glm.serfling","m",0,2020,24,2020-06-08,544,105661.481657966,34,36.858597762691,25,49,0.0003217823512078,-3.49243777932728,-2.568,-14,9,-33.83,-78,11
"736","glm.serfling","m",0,2020,25,2020-06-15,545,105669.377215259,39,36.6401599006487,25,49,0.000369075706016067,-3.43288454079839,2.288,-10,14,-31.542,-75,13.025
"737","glm.serfling","m",0,2020,26,2020-06-22,546,105677.340993521,32,36.3920383716872,25,49,0.000302808527345156,-3.51883189889851,-4.233,-17,7,-35.775,-80,13
"738","glm.serfling","m",0,2020,27,2020-06-29,547,105685.375017332,35,36.12301628882,25,48,0.000331171649760054,-3.47994684845648,-1.157,-13,10.025,-36.932,-85.025,12.025
"739","glm.serfling","m",0,2020,28,2020-07-06,548,105693.481311276,36,35.7968873441026,25,48,0.000340607571567985,-3.46774570207616,0.17,-12,12,-36.762,-88,16
"740","glm.serfling","m",0,2020,29,2020-07-13,549,105701.661899935,24,35.5195806255711,24,48,0.000227054140574632,-3.64387057386732,-11.875,-23.025,-1,-48.637,-99,6
"741","glm.serfling","m",0,2020,30,2020-07-20,550,105709.91880789,37,35.2569512293962,24,47,0.000350014458598169,-3.45591401519342,1.745,-10,13,-46.892,-99.025,9
"742","glm.serfling","m",0,2020,31,2020-07-27,551,105718.254059724,39,35.0203244547227,24,47,0.000368905070811776,-3.43308537510543,3.805,-8,15,-43.087,-95.025,12.025
"743","glm.serfling","m",0,2020,32,2020-08-03,552,105726.669680021,28,34.8200642333228,24,47,0.000264833840739913,-3.57702652109193,-6.853,-19,4,-49.94,-104,7
"744","glm.serfling","m",0,2020,33,2020-08-10,553,105735.167693361,38,34.665088353224,24,47,0.000359388468652195,-3.4444358617876,3.058,-9,14,-46.882,-103,12
"745","glm.serfling","m",15,2020,10,2020-03-02,530,218224.334883393,203,186.317339779581,160,214,0.000930235393355522,-3.03140714058608,16.928,-11.025,45,16.928,-11.025,45
"746","glm.serfling","m",15,2020,11,2020-03-09,531,218240.246369667,198,185.359036886474,159,213,0.000907257040319762,-3.04226965298669,12.367,-15.025,37,29.295,-8,66
"747","glm.serfling","m",15,2020,12,2020-03-16,532,218256.150995387,185,184.66246899513,159,212,0.00084762788657402,-3.07179476363421,0.663,-25,27,29.958,-15,77
"748","glm.serfling","m",15,2020,13,2020-03-23,533,218272.046369357,186,184.227349703649,158,211,0.000852147597889165,-3.06948517589396,1.592,-26.025,26,31.55,-24,83
"749","glm.serfling","m",15,2020,14,2020-03-30,534,218287.930100383,183,184.036318966875,158,211,0.000838342275341767,-3.0765786329887,-0.367,-27,26,31.183,-33,90.025
"750","glm.serfling","m",15,2020,15,2020-04-06,535,218303.799797272,201,184.056421257371,158,211,0.000920735233132263,-3.03586523768684,17.083,-10,44.025,48.266,-19,114
"751","glm.serfling","m",15,2020,16,2020-04-13,536,218319.653068828,217,184.241287537691,158,211,0.00099395540873083,-3.00263309867767,32.948,7,59,81.214,5.975,150.05
"752","glm.serfling","m",15,2020,17,2020-04-20,537,218335.487523857,251,184.534009465669,158,212,0.00114960697798874,-2.93945060874578,66.419,39,94,147.633,69,222
"753","glm.serfling","m",15,2020,18,2020-04-27,538,218351.300771166,213,184.8706724825,159,212,0.000975492242307391,-3.01077618002291,27.981,2,54,175.614,92.975,253.025
"754","glm.serfling","m",15,2020,19,2020-05-04,539,218367.090419558,147,185.184459594954,159,212,0.000673178360885619,-3.17186985273634,-37.464,-66,-10.975,138.15,55.975,221.025
"755","glm.serfling","m",15,2020,20,2020-05-11,540,218382.854077841,180,185.410156313332,159,213,0.000824240532802269,-3.08394603244729,-6.259,-35,20,131.891,43,221
"756","glm.serfling","m",15,2020,21,2020-05-18,541,218398.58935482,222,185.488794982803,159,213,0.001016490081991,-2.99289685446578,36.978,9,64,168.869,76.975,254
"757","glm.serfling","m",15,2020,22,2020-05-25,542,218414.2938593,156,145.788595172162,123,170,0.000714238968721036,-3.14615645848541,9.913,-12,31,178.782,83,268
"758","glm.serfling","m",15,2020,23,2020-06-01,543,218429.965200088,171,185.026317461994,159,212,0.000782859622045718,-3.10631610618801,-13.572,-41.025,14,165.21,61,257
"759","glm.serfling","m",15,2020,24,2020-06-08,544,218445.600985988,174,184.435136430692,158,212,0.000796536983187687,-3.09879405511525,-9.917,-36,16.025,155.293,47.95,252.025
"760","glm.serfling","m",15,2020,25,2020-06-15,545,218461.198825806,176,183.601253565913,158,211,0.00080563505531404,-3.09386164474066,-7.207,-34,20,148.086,32.95,250.075
"761","glm.serfling","m",15,2020,26,2020-06-22,546,218476.756328349,145,182.546547538754,157,209,0.000663686162486225,-3.17803723707925,-38.105,-64,-13,109.981,-3.025,215
"762","glm.serfling","m",15,2020,27,2020-06-29,547,218492.271102421,166,181.31076605198,155,208,0.000759752274817013,-3.11932799090054,-15.009,-40.025,11.025,94.972,-24.025,196.05
"763","glm.serfling","m",15,2020,28,2020-07-06,548,218507.740756829,173,179.698049205039,154,206,0.000791733965125414,-3.10142072357092,-5.925,-31,19,89.047,-30.05,195.025
"764","glm.serfling","m",15,2020,29,2020-07-13,549,218523.162900377,177,178.273785999712,153,205,0.000809982784665682,-3.09152421149685,-1.051,-26,24.025,87.996,-34.025,197
"765","glm.serfling","m",15,2020,30,2020-07-20,550,218538.535141873,170,176.87774317955,151,203,0.000777894845362801,-3.1090791063075,-7.094,-31,18,80.902,-45,195
"766","glm.serfling","m",15,2020,31,2020-07-27,551,218553.85509012,181,175.586886531815,150,202,0.000828171161407174,-3.08187989658152,5.917,-21,30.025,86.819,-40.025,200.075
"767","glm.serfling","m",15,2020,32,2020-08-03,552,218569.120353925,209,174.475999160514,149,201,0.000956219248453623,-3.01944251831325,34.476,9,59,121.295,-13.05,239
"768","glm.serfling","m",15,2020,33,2020-08-10,553,218584.328542094,176,173.613830275554,148,200,0.000805181236797158,-3.09410635406456,2.365,-25.025,26,123.66,-11.025,248.05
"769","glm.serfling","m",45,2020,10,2020-03-02,530,144363.500885057,744,760.952839092124,707,815,0.00515365722941548,-2.28788446982155,-16.126,-70.025,39,-16.126,-70.025,39
"770","glm.serfling","m",45,2020,11,2020-03-09,531,144375.416246567,819,753.170466702423,700,807,0.00567271091777354,-2.24620934758542,66.1,12,119,49.974,-26,124.025
"771","glm.serfling","m",45,2020,12,2020-03-16,532,144387.330404021,767,745.600586763096,693,800,0.00531210043051424,-2.27473372279557,21.267,-36,75.025,71.241,-22,164
"772","glm.serfling","m",45,2020,13,2020-03-23,533,144399.244363193,764,738.480347369574,686,792,0.00529088641266285,-2.2764715620142,26.361,-25.025,80,97.602,-11,206.025
"773","glm.serfling","m",45,2020,14,2020-03-30,534,144411.159129859,1157,731.993132004755,679,785,0.0080118462241522,-2.09626739495548,424.496,374,477,522.098,403,644
"774","glm.serfling","m",45,2020,15,2020-04-06,535,144423.075709792,1315,726.263925607546,674,780,0.00910519315239067,-2.04071083689513,588.436,536,639.025,1110.534,978,1244
"775","glm.serfling","m",45,2020,16,2020-04-13,536,144434.995108769,1401,721.358114870442,669,774,0.00969986531965438,-2.0132342957685,680.203,625,735,1790.737,1648,1931
"776","glm.serfling","m",45,2020,17,2020-04-20,537,144446.918332564,1434,717.283321405077,665,770,0.00992752227983475,-2.00315912959791,716.829,663.975,768.025,2507.566,2360,2655.025
"777","glm.serfling","m",45,2020,18,2020-04-27,538,144458.846386952,1183,713.993885798886,662,767,0.00818918349127046,-2.08675939774058,467.092,411.975,517,2974.658,2817.95,3136.175
"778","glm.serfling","m",45,2020,19,2020-05-04,539,144470.780277707,847,711.397676711204,660,764,0.00586277722299185,-2.23189660806039,134.002,82,180.025,3108.66,2946.825,3289.025
"779","glm.serfling","m",45,2020,20,2020-05-11,540,144482.721010605,987,709.364944186255,658,762,0.00683126669470432,-2.16549875934716,277.562,225,332,3386.222,3207.95,3569
"780","glm.serfling","m",45,2020,21,2020-05-18,541,144494.66959142,906,707.738933850663,656,760,0.0062701274902517,-2.20272362858716,196.508,144.975,248,3582.73,3404.925,3778.1
"781","glm.serfling","m",45,2020,22,2020-05-25,542,144506.627025928,662,610.009502086299,562,659,0.00458110478131375,-2.33902977471028,51.587,4,97.025,3634.317,3444.975,3829.075
"782","glm.serfling","m",45,2020,23,2020-06-01,543,144518.594319903,790,705.018110219806,653,758,0.00546642460589725,-2.26229663740074,84.472,34.95,135,3718.789,3520.825,3911.1
"783","glm.serfling","m",45,2020,24,2020-06-08,544,144530.57247912,772,703.586973229401,652,756,0.00534143044449319,-2.27234242256717,68.345,14,120,3787.134,3578,3997
"784","glm.serfling","m",45,2020,25,2020-06-15,545,144542.562509354,702,701.915853527558,650,754,0.00485670094547114,-2.31365863766969,-1.404,-54,51.025,3785.73,3573.975,3996.175
"785","glm.serfling","m",45,2020,26,2020-06-22,546,144554.56541638,707,699.901296228389,649,752,0.0048908866901819,-2.3106123985974,5.883,-46,57.025,3791.613,3573.975,4010
"786","glm.serfling","m",45,2020,27,2020-06-29,547,144566.582205972,725,697.483976108828,646,750,0.00501499024834835,-2.29972990712863,27.122,-21.05,76.025,3818.735,3607.9,4037.05
"787","glm.serfling","m",45,2020,28,2020-07-06,548,144578.613883906,687,694.113030917951,643,746,0.00475174011940416,-2.32314731966724,-7.087,-61,47,3811.648,3590.975,4036.05
"788","glm.serfling","m",45,2020,29,2020-07-13,549,144590.661455957,712,690.856604901897,640,743,0.00492424609466829,-2.30766025084922,19.546,-35,70.025,3831.194,3602.95,4067.1
"789","glm.serfling","m",45,2020,30,2020-07-20,550,144602.725927899,763,687.345623749073,636,739,0.00527652570243001,-2.27765194203189,76.107,21.975,127,3907.301,3670.95,4145.175
"790","glm.serfling","m",45,2020,31,2020-07-27,551,144614.808305507,761,683.725798749524,633,735,0.00526225501327876,-2.27882810946655,77.613,27.975,130,3984.914,3739.925,4224.05
"791","glm.serfling","m",45,2020,32,2020-08-03,552,144626.909594556,711,680.17796440295,630,732,0.0049160975781976,-2.30837950551459,32.214,-17.025,82,4017.128,3772.9,4261.05
"792","glm.serfling","m",45,2020,33,2020-08-10,553,144639.030800821,667,676.907176085738,626,728,0.004611480015505,-2.33615966909814,-9.05,-57.025,42.025,4008.078,3755.8,4247.05
"793","glm.serfling","m",65,2020,10,2020-03-02,530,54945.0394878553,1034,1038.34221777926,976,1102,0.0188188052941258,-1.72540795108081,-3.361,-67,59.025,-3.361,-67,59.025
"794","glm.serfling","m",65,2020,11,2020-03-09,531,54949.8281297931,1049,1027.21800336297,965,1091,0.0190901416019397,-1.71919085019654,22.22,-34.025,80.025,18.859,-72.05,105
"795","glm.serfling","m",65,2020,12,2020-03-16,532,54954.6603753961,1033,1016.42059380023,954,1079,0.0187973138755396,-1.72590420671387,16.388,-43.05,79,35.247,-78.025,142
"796","glm.serfling","m",65,2020,13,2020-03-23,533,54959.5374889375,1089,1006.25867319699,945,1069,0.0198145772281872,-1.7030151895132,82.18,21,140.025,117.427,-13,246
"797","glm.serfling","m",65,2020,14,2020-03-30,534,54964.4607346905,1701,996.961587890602,936,1059,0.0309472698769957,-1.50937765777968,704.601,642.975,767,822.028,680.925,958.05
"798","glm.serfling","m",65,2020,15,2020-04-06,535,54969.4313769282,1804,988.675092652461,928,1051,0.0328182401529658,-1.48388471128865,814.593,748,874,1636.621,1478.975,1788.05
"799","glm.serfling","m",65,2020,16,2020-04-13,536,54974.4506799238,2071,981.461877146104,921,1043,0.0376720453662725,-1.42398079956921,1089.456,1029.95,1154.025,2726.077,2553.95,2895
"800","glm.serfling","m",65,2020,17,2020-04-20,537,54979.5199079505,2015,975.306250242564,915,1037,0.0366500108290071,-1.43592589270151,1038.709,977,1098.025,3764.786,3600,3943.025
"801","glm.serfling","m",65,2020,18,2020-04-27,538,54984.6403252816,1571,970.122411636327,910,1032,0.0285716154676321,-1.54406520347992,600.415,538,661,4365.201,4186.975,4554.125
"802","glm.serfling","m",65,2020,19,2020-05-04,539,54989.8131961901,1129,965.765817307952,905,1027,0.0205310753824896,-1.6875883024341,163.171,102,225,4528.372,4327,4719
"803","glm.serfling","m",65,2020,20,2020-05-11,540,54995.0397849492,1290,962.047184653708,902,1023,0.0234566609105907,-1.62973381026463,328.731,269,390,4857.103,4650.975,5066.025
"804","glm.serfling","m",65,2020,21,2020-05-18,541,55000.3213558322,1124,958.748643755665,899,1020,0.020436244230795,-1.68959891576406,164.942,106,222,5022.045,4805.95,5247
"805","glm.serfling","m",65,2020,22,2020-05-25,542,55005.6591731123,894,841.950279701234,786,899,0.0162528731304979,-1.7890698547205,51.164,-6.025,110.025,5073.209,4844.975,5301.225
"806","glm.serfling","m",65,2020,23,2020-06-01,543,55011.0545010627,1032,952.504175929845,892,1013,0.0187598658007922,-1.72677027268317,80.694,23,139.05,5153.903,4920,5392.1
"807","glm.serfling","m",65,2020,24,2020-06-08,544,55016.5086039564,977,949.141135467125,889,1010,0.0177583060937775,-1.75059846249942,29.716,-28.025,89.025,5183.619,4942.925,5428.025
"808","glm.serfling","m",65,2020,25,2020-06-15,545,55022.0227460667,944,945.39852296733,886,1006,0.0171567665615762,-1.76556455779172,-1.053,-63,54,5182.566,4933.95,5434
"809","glm.serfling","m",65,2020,26,2020-06-22,546,55027.5981916668,887,941.178323829608,882,1002,0.0161191843574653,-1.79265693759383,-53.979,-112.025,9.02499999999998,5128.587,4875.975,5389.05
"810","glm.serfling","m",65,2020,27,2020-06-29,547,55033.2362050298,932,936.448061106477,877,997,0.0169352206824213,-1.77120913970235,-5.758,-64,51,5122.829,4864.9,5379.175
"811","glm.serfling","m",65,2020,28,2020-07-06,548,55038.938050429,875,930.285478392456,871,991,0.0158978358048676,-1.79866199278494,-55.269,-110,5,5067.56,4803.975,5333.15
"812","glm.serfling","m",65,2020,29,2020-07-13,549,55044.7049921376,893,924.67080707664,866,985,0.0162231771453322,-1.78986408960911,-31.883,-90.025,27.025,5035.677,4759,5311.1
"813","glm.serfling","m",65,2020,30,2020-07-20,550,55050.5382944288,873,918.9028017335,860,979,0.0158581555611846,-1.79974732623539,-44.109,-100.025,13,4991.568,4708.975,5261.05
"814","glm.serfling","m",65,2020,31,2020-07-27,551,55056.4392215756,927,913.218292408154,854,973,0.0168372675949724,-1.77372838580007,13.983,-50.025,71.05,5005.551,4725.925,5284.025
"815","glm.serfling","m",65,2020,32,2020-08-03,552,55062.4090378513,889,907.893108190932,849,967,0.0161453161155532,-1.79195344733952,-19.984,-81,41,4985.567,4708,5265.075
"816","glm.serfling","m",65,2020,33,2020-08-10,553,55068.4490075291,945,903.22615420721,845,963,0.0171604615170984,-1.76547103632217,42.689,-18,98,5028.256,4740.975,5323.125
"817","glm.serfling","m",75,2020,10,2020-03-02,530,31977.2715994425,1663,1730.58073949836,1650,1813,0.0520056876906595,-1.28394915641158,-67.871,-153,11.025,-67.871,-153,11.025
"818","glm.serfling","m",75,2020,11,2020-03-09,531,31994.1962677747,1652,1709.35060140024,1629,1791,0.0516343647508324,-1.28706116166437,-56.949,-140,20.05,-124.82,-234,-12.975
"819","glm.serfling","m",75,2020,12,2020-03-16,532,32010.939664254,1655,1688.28398938893,1608,1769,0.0517010752373542,-1.28650042470502,-33.849,-110,41,-158.669,-297.05,-19
"820","glm.serfling","m",75,2020,13,2020-03-23,533,32027.4987072995,1793,1667.91972322331,1588,1748,0.0559831417491043,-1.25194273277209,122.192,39.975,204,-36.477,-194.025,141.05
"821","glm.serfling","m",75,2020,14,2020-03-30,534,32043.8703153302,2873,1648.66182176387,1570,1729,0.0896583331454041,-1.04740933944393,1224.281,1150.975,1297.075,1187.804,1001.9,1364.075
"822","glm.serfling","m",75,2020,15,2020-04-06,535,32060.0514067653,3246,1630.77506641392,1552,1710,0.101247498290506,-0.994615698898986,1613.947,1532.975,1690.025,2801.751,2608,2999.025
"823","glm.serfling","m",75,2020,16,2020-04-13,536,32076.0389000241,3735,1614.38897460171,1536,1694,0.116442058560953,-0.933890125341096,2122.073,2041,2201,4923.824,4707.975,5127.125
"824","glm.serfling","m",75,2020,17,2020-04-20,537,32091.8297135253,3621,1599.5088527634,1522,1678,0.112832457118327,-0.947565954255247,2019.984,1935,2099,6943.808,6723.975,7163.1
"825","glm.serfling","m",75,2020,18,2020-04-27,538,32107.4207656882,2760,1586.0326584382,1508,1665,0.0859614361471692,-1.06569633741535,1172.935,1097,1250.025,8116.743,7874,8359.075
"826","glm.serfling","m",75,2020,19,2020-05-04,539,32122.8089749319,1979,1573.77250756623,1496,1652,0.0616073146512305,-1.21036772088634,407.52,327.975,485.025,8524.263,8263.95,8772.175
"827","glm.serfling","m",75,2020,20,2020-05-11,540,32137.9912596755,2293,1562.47972188581,1485,1640,0.0713485787419794,-1.14661467357475,728.849,648.975,805,9253.112,8993.825,9536.2
"828","glm.serfling","m",75,2020,21,2020-05-18,541,32152.964538338,1822,1551.87227046112,1475,1630,0.0566666254935066,-1.24667264889344,269.748,192,349,9522.86,9240.9,9816.1
"829","glm.serfling","m",75,2020,22,2020-05-25,542,32167.7257293387,1541,1361.05489413838,1289,1434,0.0479051585109271,-1.31961771848093,181.493,102.95,255,9704.353,9423.975,10008
"830","glm.serfling","m",75,2020,23,2020-06-01,543,32182.2717510968,1663,1531.58937811338,1455,1609,0.0516744129457959,-1.28672444853424,130.414,49,211.025,9834.767,9537.975,10143.05
"831","glm.serfling","m",75,2020,24,2020-06-08,544,32196.599522031,1522,1521.43643534459,1445,1598,0.0472720729081513,-1.32539535321151,-0.882,-76,76.025,9833.885,9524.9,10146.075
"832","glm.serfling","m",75,2020,25,2020-06-15,545,32210.7059605607,1503,1511.06223483551,1435,1588,0.0466615044650154,-1.33104126274927,-7.07,-82.025,60.025,9826.815,9516.925,10143
"833","glm.serfling","m",75,2020,26,2020-06-22,546,32224.5879851049,1367,1500.41317147735,1425,1577,0.0424210233698525,-1.37241885872094,-134.016,-212.05,-52.975,9692.799,9375.975,10016.075
